Spacing;Frequency;Threshold=10
0;48
1;1448
2;319
3;174
4;114
5;52
6;31
7;22
8;17
9;16
10;14
11;7
12;10
13;3
14;3
15;1
16;4
17;7
18;5
19;1
20;1
21;4
22;2
23;2
24;2
25;0
26;0
27;0
28;1
29;2
30;1
31;0
32;0
33;0
34;0
35;0
36;0
37;0
38;0
39;0
40;0
41;0
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;0
55;0
56;0
57;0
58;0
59;0
60;0
61;0
62;0
63;0
64;0
65;0
66;0
67;0
68;0
69;0
70;0
71;0
72;0
73;0
74;0
75;0
76;0
77;0
78;0
79;0
