Node 1;Node 2;Weight;Mentions
Dungbomb;Fred;0.0;1
pompously;defensively;0.2;1
pompously;Menagerie;0.1;2
pompously;Scabbers;0.0666666666667;3
pompously;Ron;0.0798333333333;25
pompously;Weasley;0.0321530115975;18
pompously;Fred;0.133333333333;5
pompously;Percy;0.025;3
pompously;Crookshanks;-0.1;2
pompously;Hermione;0.0375;2
pompously;Harry;0.108333333333;9
pompously;Mrs;0.216666666667;3
pompously;George;0.028125;2
Hogsmeade;Ron;0.6;1
Hogsmeade;Hedwig;-0.025;5
Hogsmeade;Filch;-0.146875;1
Hogsmeade;Vernon;0.0;2
Hogsmeade;Marge;0.129910714286;8
Hogsmeade;Harry;0.56051046176;13
Hogsmeade;Stan;0.0;1
Shrivelfig;Malfoy;0.35;1
Muggles;Ron;0.0;1
Muggles;Professor;0.0318181818182;1
Muggles;Lupin;-0.0727272727273;1
Muggles;Hermione;-0.3125;1
Muggles;Harry;0.0;2
Muggles;Cornelius;0.0950396825397;1
Muggles;Seamus;0.0541666666667;1
Dudley;Aunt;0.135763888889;2
Dudley;Uncle;0.126791028912;7
Dudley;Marge;0.127361111111;10
Dudley;Harry;0.105;5
White;Hagrid;0.0;1
White;Pettigrew;0.0;2
White;James;0.0;2
White;Professor;-0.0504735449735;21
White;Dumbledore;0.0;1
White;Black;-0.220634920635;7
White;Harry;0.25;2
White;Rosmerta;-0.0324626068376;13
White;Secret-Keeper;0.0;1
Ravenclaw;Dean;-0.15;2
Ravenclaw;Ron;-0.06;5
Ravenclaw;Professor;-0.190625;4
Ravenclaw;Fred;0.0;1
Ravenclaw;Percy;0.238541666667;3
Ravenclaw;Hermione;0.68;3
Ravenclaw;Hufflepuff;-0.15;2
Dad;Hermione;0.32;3
Dad;George;-0.133333333333;1
Brown;Neville;0.00972222222222;2
Brown;Ron;0.0100580357143;20
Brown;Trelawney;0.0611607142857;2
Brown;Professor;0.00288580246914;27
Brown;Future;-0.0833333333333;3
Brown;Hermione;0.0111111111111;9
Brown;Harry;0.13;5
Brown;tremulously;0.0;2
Brown;Seamus;-0.0833333333333;2
Brown;airily;0.0;2
McGonagall;Ron;-0.0944444444444;2
McGonagall;Harry;0.0;1
Fred;Dungbomb;0.0;1
Fred;pompously;0.133333333333;5
Fred;suddenly;-0.106944444444;5
Fred;irritably;0.0625;5
Fred;Weasley;0.0865903078403;22
Fred;Wood;-0.0637165178571;9
Fred;Hufflepuff;-0.241666666667;3
Fred;Ravenclaw;0.0;1
Fred;defensively;0.116666666667;4
Fred;Scabbers;0.0583333333333;7
Fred;Nimbus;0.0;1
Fred;Alicia;0.0555555555556;9
Fred;Filch;0.122077922078;1
Fred;bitterly;-0.625;1
Fred;solemnly;0.156060606061;3
Fred;happily;0.225;1
Fred;Professor;-0.4;1
Fred;Snitch;-0.075;1
Fred;Zonko;1.0;1
Fred;Crookshanks;0.0133333333333;5
Fred;Hermione;0.137757725224;10
Fred;Harry;-0.122239848313;18
Fred;Mrs;0.152777777778;6
Fred;Menagerie;0.0933333333333;5
Fred;Ron;0.287914547015;33
Fred;Parkinson;-0.1;1
Fred;George;0.247590873847;10
Fred;Percy;0.0569444444444;6
Fred;Slytherin;0.285714285714;1
Fred;briskly;0.128571428571;3
Fred;Katie;-0.204166666667;2
Hall;Madam;-0.0998172433036;8
Hall;Neville;0.0;1
Hall;Ron;0.0580789620536;3
Hall;Pomfrey;0.129064360119;2
Hall;Professor;0.162746465774;4
Hall;Malfoy;0.258128720238;1
Hall;Hermione;0.129064360119;2
Hall;Harry;-0.0106708829365;9
Hall;Crabbe;0.129064360119;2
Fisheries;Harry;0.0;1
Hogwarts;Stan;0.0;1
Hogwarts;Rosmerta;-0.1875;1
Hogwarts;Professor;1.0;2
Ripper;Hedwig;0.0;1
Ripper;Uncle;0.0;1
Ripper;Marge;0.0583333333333;2
dully;Madam;0.55;1
dully;Hagrid;0.0563952664399;14
dully;Ron;0.103091931217;12
dully;Hippogriff;0.05;1
dully;Malfoy;0.0;1
dully;Harry;0.133333333333;3
dully;Shoulda;0.65;1
dully;Hermione;0.0;3
tremulously;Brown;0.0;2
tremulously;Neville;0.00972222222222;2
tremulously;Ron;0.0100580357143;20
tremulously;Trelawney;0.0611607142857;2
tremulously;Professor;0.00288580246914;27
tremulously;Future;-0.0833333333333;3
tremulously;Hermione;0.0111111111111;9
tremulously;Harry;0.13;5
tremulously;Seamus;-0.0833333333333;2
tremulously;airily;0.0;2
Snape;suddenly;0.0906415343915;14
Snape;Lupin;-0.00302272727273;3
Snape;roughly;-0.00714285714286;7
Snape;Grindylow;0.264814814815;3
Snape;Wood;0.0453317901235;12
Snape;Black;-0.0952908871882;9
Snape;idly;-0.0293650793651;7
Snape;truthfully;0.316666666667;3
Snape;jerkily;-0.00714285714286;7
Snape;Filch;0.475;2
Snape;slowly;0.316666666667;3
Snape;Lady;0.316666666667;3
Snape;Class;0.0;1
Snape;Professor;-0.52;2
Snape;Dumbledore;0.0479166666667;8
Snape;Solution;-0.216666666667;1
Snape;Malfoy;0.484436983471;23
Snape;vaguely;0.120833333333;3
Snape;I'd;-0.52;2
Snape;Hermione;-0.0479774651275;10
Snape;Harry;0.153413873457;13
Snape;Seamus;-0.00714285714286;7
Snape;coldly;0.0638888888889;6
Snape;Thomas;0.074537037037;13
Snape;Ron;0.231889880952;10
Snape;Penny;0.0453317901235;12
Snape;moment;-0.00833333333333;6
Snape;Parkinson;0.00714285714286;7
Snape;Boggart;0.316666666667;3
Snape;Colin;0.316666666667;3
Snape;Kappas;0.233333333333;1
Binky;Lavender;-0.10625;1
Binky;Hermione;0.0;1
Brutus;Uncle;0.06;1
irritably;Scabbers;0.0;1
irritably;Ron;-0.00930555555556;10
irritably;Weasley;0.0;1
irritably;Fred;0.0625;5
irritably;Wood;0.421875;2
irritably;Hermione;0.0536111111111;10
irritably;Harry;0.0;2
irritably;George;0.845;1
Magic;Neville;0.233333333333;2
Magic;Don;0.233333333333;2
Magic;hastily;-0.0125;2
Magic;Black;0.475;1
Magic;Harry;0.7431875;11
Magic;Stan;0.0772581168831;12
Magic;Rosmerta;0.3125;1
Magic;Ern;0.322985714286;6
Magic;Inee;-0.075;2
Magic;Seamus;0.0541666666667;1
James;Hagrid;0.0;1
James;Pettigrew;0.0;2
James;James;0.0;1
James;Professor;-0.0504735449735;21
James;Dumbledore;0.0;1
James;Black;-0.110956790123;9
James;Harry;0.25;2
James;Rosmerta;-0.0324626068376;13
James;White;0.0;2
James;Secret-Keeper;0.0;1
Voldemort;Ron;0.0;1
I'd;Hagrid;-0.177083333333;1
I'd;shortly;0.00833333333333;2
I'd;Ron;-0.0137525252525;4
I'd;Professor;0.2;1
I'd;Dumbledore;-0.166666666667;1
I'd;Weasley;-0.25;1
I'd;Malfoy;0.65;1
I'd;Snape;-0.52;2
I'd;Marge;-0.163333333333;1
I'd;Harry;0.191021825397;3
I'd;Rosmerta;-0.0690196078431;3
I'd;Hermione;-0.08;2
Aunt;Marge;0.0388864654195;9
Aunt;Drive;0.114107142857;6
Aunt;Uncle;0.0484340995597;22
Aunt;Dudley;0.135763888889;2
Aunt;Harry;-0.0686568764761;18
nearly;Lupin;-0.04;1
not;Ron;0.0;1
Ern;Neville;0.2;5
Ern;Magic;0.322985714286;6
Ern;Potter;0.0;1
Ern;hastily;0.0142857142857;10
Ern;Black;0.047619047619;10
Ern;Harry;0.111245039683;13
Ern;Stan;0.0839826287658;15
Ern;Don;0.2;5
Ern;Inee;0.00178571428571;10
