Node 1;Node 2;Weight;Mentions
Professor;Remembrall;-0.1;4
Professor;Malfoy;-0.3;4
Professor;Parkinson;-0.146875;4
Professor;Hermione;-0.133333333333;3
Professor;Harry;0.0201680672269;17
Professor;Hooch;-0.0074680335097;12
Professor;Patil;-0.1;4
Remembrall;Professor;-0.1;4
Remembrall;Malfoy;-0.4;2
Remembrall;Parkinson;-0.09375;2
Remembrall;Harry;0.0495238095238;15
Remembrall;Hooch;0.0310383597884;10
Remembrall;Patil;0.0;2
Remembrall;Hermione;0.0;1
Malfoy;Professor;-0.3;4
Malfoy;Remembrall;-0.4;2
Malfoy;Parkinson;-0.49375;2
Malfoy;Hermione;-0.8;1
Malfoy;Harry;-0.00380952380952;15
Malfoy;Hooch;-0.0489616402116;10
Malfoy;Patil;-0.4;2
Parkinson;Professor;-0.146875;4
Parkinson;Remembrall;-0.09375;2
Parkinson;Malfoy;-0.49375;2
Parkinson;Hermione;-0.1875;1
Parkinson;Harry;0.0370238095238;15
Parkinson;Hooch;0.0122883597884;10
Parkinson;Patil;-0.09375;2
Harry;Professor;0.0201680672269;17
Harry;Remembrall;0.0495238095238;15
Harry;Malfoy;-0.00380952380952;15
Harry;Parkinson;0.0370238095238;15
Harry;Hooch;0.0457930756844;23
Harry;Patil;0.0495238095238;15
Harry;Hermione;0.0530612244898;14
Hooch;Professor;-0.0074680335097;12
Hooch;Remembrall;0.0310383597884;10
Hooch;Malfoy;-0.0489616402116;10
Hooch;Parkinson;0.0122883597884;10
Hooch;Hermione;0.0310383597884;10
Hooch;Harry;0.0457930756844;23
Hooch;Patil;0.0310383597884;10
Patil;Professor;-0.1;4
Patil;Remembrall;0.0;2
Patil;Malfoy;-0.4;2
Patil;Parkinson;-0.09375;2
Patil;Hermione;0.0;1
Patil;Harry;0.0495238095238;15
Patil;Hooch;0.0310383597884;10
Hermione;Professor;-0.133333333333;3
Hermione;Remembrall;0.0;1
Hermione;Malfoy;-0.8;1
Hermione;Parkinson;-0.1875;1
Hermione;Harry;0.0530612244898;14
Hermione;Hooch;0.0310383597884;10
Hermione;Patil;0.0;1
