Name;Degree
;0
Neville;7
Dumbledore;1
Ron;7
I'd;1
Hat;1
Slytherin;1
Weasley;7
Gryffindor;1
He'd;7
Wood;8
Snape;2
Hermione;9
Harry;11
shakily;7
