Name;Degree
again;4
I'd;2
Hagrid;1
Agrippa;2
Lee;1
Ron;9
opposite;4
Charlie;1
Bill;1
You-Know-Who;2
Percy;7
Hogwarts;1
Harry;9
Dumbledore;1
Scabbers;1
