Node 1;Node 2;Weight;Mentions
Fang;Hagrid;0.0244047619048;1
Fang;Malfoy;-0.05;1
Muggles;Dumbledore;0.0852272727273;2
Muggles;anxiously;0.0852272727273;2
Muggles;Harry;0.164090909091;5
Muggles;Ron;-0.197916666667;1
Muggles;Hagrid;0.806233766234;8
Dudley;furiously;0.0;2
Dudley;Dursley;0.121378968254;3
Dudley;suddenly;0.0;2
Dudley;angrily;0.08;5
Dudley;Vernon;0.35;3
Dudley;Hagrid;0.144270833333;12
Dudley;Uncle;0.126392624043;12
Dudley;Harry;0.18060809182;22
Dudley;Aunt;-0.0599142077661;16
earth;Uncle;0.2;1
Body-Bind;miserably;-0.075;1
Ravenclaw;Dumbledore;0.0;1
Sorcerer;Hagrid;0.0;1
Sorcerer;Ron;0.0;2
Lucky;Ron;0.333333333333;1
Fred;Dumbledore;0.0240740740741;1
Fred;Wood;-0.2;1
Fred;Ron;-0.190654761905;1
Well...Voldemort;Harry;0.125;1
Hogwarts;Harry;-0.0777777777778;1
Hogwarts;Dumbledore;0.05;1
Hogwarts;Dursley;0.0714285714286;1
Hogwarts;Hagrid;0.160489417989;2
Who'd;Uncle;0.0;1
Magic;Professor;0.366666666667;1
Magic;Ron;0.15;1
casually;Stone;0.0;2
casually;Hagrid;0.0;1
casually;Lee;0.2;2
casually;Ron;-0.1953125;4
casually;Professor;0.0113425925926;9
casually;Snape;0.325;2
casually;Hermione;0.0340382996633;22
casually;Harry;0.0178138528139;22
casually;briskly;0.2;2
Voldemort;quietly;-0.11485042735;1
Voldemort;Dumbledore;0.23;2
Voldemort;idly;0.05;1
Voldemort;Harry;0.417774659864;4
I'd;quietly;0.0;1
I'd;Hagrid;0.874166666667;3
I'd;Dumbledore;-0.125;1
I'd;idly;0.05;1
I'd;Quirrell;-0.2;1
I'd;Harry;0.0;1
Aunt;furiously;-0.0138888888889;9
Aunt;suddenly;-0.0138888888889;9
Aunt;Dudley;-0.0599142077661;16
Aunt;Vernon;0.134722222222;10
Aunt;Uncle;0.126905192776;9
Aunt;Harry;-0.0780242068319;18
Aunt;Piers;0.162857142857;5
Bott;Harry;0.24375;1
Piers;Aunt;0.162857142857;5
Piers;Harry;-0.141381448413;7
always;quietly;-0.35;1
always;Ron;0.125;1
anxiously;Stone;0.188888888889;6
anxiously;Hagrid;-0.0775199652778;9
anxiously;Ron;0.0;2
anxiously;Muggles;0.0852272727273;2
anxiously;Hermione;0.180168732782;5
anxiously;Harry;0.365900568182;10
anxiously;Dumbledore;0.0;1
Potter;Hagrid;0.344907407407;1
Potter;Snape;-0.233333333333;1
blankly;Pomfrey;0.0;1
blankly;Dumbledore;0.0149768518519;18
blankly;dreamily;-0.0486111111111;3
blankly;Harry;-0.0282407407407;18
softly;Ron;0.077876984127;24
softly;Harry;0.0245421245421;13
London;Dumbledore;0.05;1
London;Quirrell;0.0333333333333;1
Petunia;Uncle;0.0744642857143;8
Petunia;Hagrid;0.0402904040404;22
Petunia;Lily;0.515625;1
Petunia;loudly;-0.3;1
Petunia;Harry;0.035333994709;14
Arts;Ron;-0.0297619047619;1
miserably;Neville;0.125;2
miserably;Harry;0.0390302864441;29
miserably;Hermione;-0.00612577062075;14
miserably;Ron;0.0594035594036;33
miserably;Body-Bind;-0.075;1
proudly;Harry;0.0;3
proudly;last;0.311904761905;1
proudly;Hermione;-0.202951388889;4
proudly;Ron;0.05;8
proudly;Slytherin;0.311904761905;1
Weasley;Hagrid;-0.0755555555556;2
Weasley;Ron;0.185572916667;9
Weasley;suddenly;-0.166666666667;3
Weasley;Snape;-0.116666666667;2
Weasley;Hermione;-0.00741496598644;8
Weasley;Harry;0.150833333333;3
Weasley;Uncle;-0.075;2
Weasley;Goyle;-0.2;2
past;Percy;-0.185546875;1
Quirrell;quietly;-0.0118055555556;10
Quirrell;Ron;-0.0297619047619;1
Quirrell;Dumbledore;0.0958333333333;2
Quirrell;Stone;0.0166666666667;2
Quirrell;idly;0.00694444444444;10
Quirrell;breathlessly;0.034375;1
Quirrell;I'd;-0.2;1
Quirrell;London;0.0333333333333;1
Quirrell;Harry;0.0110227864583;5
Quirrell;Severus;0.00416666666667;1
Quirrell;Snape;-0.0229166666667;2
Quirrell;Miss;-0.2;1
Mars;Hagrid;0.7;1
Mars;Ron;0.525;2
Goyle;Ron;0.0375;8
Goyle;suddenly;-0.3;3
Goyle;Weasley;-0.2;2
Goyle;Snape;-0.4;1
