Node 1;Node 2;Weight;Mentions
Pomfrey;Ron;-0.190654761905;1
Arts;Ron;-0.0297619047619;1
Quidditch;Professor;0.0660317460317;1
Fang;Hagrid;0.0244047619048;1
Fang;Malfoy;-0.05;1
suddenly;Ron;0.0222222222222;9
suddenly;Weasley;-0.166666666667;3
suddenly;Snape;-0.25;2
suddenly;Hermione;-0.025;8
suddenly;Harry;-0.0666666666667;3
suddenly;Goyle;-0.3;3
grumpily;Neville;0.0972222222222;3
grumpily;Hagrid;0.0785595238095;20
grumpily;Ron;0.11212797619;16
grumpily;timidly;0.0;2
grumpily;Malfoy;0.0;1
grumpily;Filch;0.143181818182;11
grumpily;Hermione;0.145;2
grumpily;Harry;0.3;3
Muggles;Ron;-0.197916666667;1
Dudley;Aunt;0.143838577098;14
Dudley;Uncle;0.119003527337;9
Dudley;Harry;0.0558904837852;19
He'd;Hagrid;-0.1875;1
Yeah...he;Hagrid;0.258333333333;1
Wood;Slytherin;0.102604166667;4
Wood;Ron;0.161111111111;3
Wood;Fred;-0.2;1
Quirrell;breathlessly;0.034375;1
Quirrell;Ron;-0.0297619047619;1
Mars;Hagrid;0.7;1
Mars;Ron;0.525;2
Weasley;Ron;0.0875;8
Weasley;suddenly;-0.166666666667;3
Weasley;Snape;-0.116666666667;2
Weasley;Hermione;0.0428571428571;7
Weasley;Harry;0.15;2
Weasley;Goyle;-0.2;2
Hufflepuff;Hermione;-0.0666666666667;1
Longbottom;Professor;0.45;1
Red;Hagrid;0.0;1
Sorcerer;Hagrid;0.0;1
Sorcerer;Ron;0.0;2
breathlessly;Quirrell;0.034375;1
breathlessly;Hermione;-0.0333333333333;3
breathlessly;Ron;-0.0333333333333;3
Gryffindor;Professor;0.00700437317784;7
Gryffindor;Hermione;-0.9765625;1
Gryffindor;Harry;-0.0174107142857;1
Goyle;Ron;0.0375;8
Goyle;suddenly;-0.3;3
Goyle;Weasley;-0.2;2
Goyle;Snape;-0.4;1
Goyle;Hermione;-0.0142857142857;7
Goyle;Harry;-0.05;2
Lee;Stone;0.2;2
Lee;Hagrid;0.4;1
Lee;Ron;-0.0953125;4
Lee;casually;0.2;2
Lee;Professor;0.055787037037;9
Lee;Snape;0.525;2
Lee;Hermione;0.0522201178451;22
Lee;Harry;0.0359956709957;22
Lee;briskly;0.4;2
Norbert;Hagrid;0.0;1
Norbert;Hermione;0.0;1
Norbert;Harry;0.0;2
Firenze;Bane;0.207050945378;17
Firenze;Hagrid;0.230374313187;13
Firenze;Ron;0.259220467033;13
Firenze;Harry;0.0798356792356;23
Fred;Wood;-0.2;1
Fred;Ron;-0.190654761905;1
Bane;Hagrid;0.129166666667;6
Bane;Ron;0.13;5
Bane;Firenze;0.207050945378;17
Bane;Harry;0.458038435374;16
Filch;Neville;0.155555555556;12
Filch;Hagrid;0.108489326765;29
Filch;Ron;0.134761904762;25
Filch;grumpily;0.143181818182;11
Filch;Professor;0.0;1
Filch;timidly;0.143181818182;11
Filch;Malfoy;0.1575;10
Filch;Hermione;0.169545454545;11
Filch;Harry;0.20625;2
Dragon;Ron;-0.197916666667;1
book;Harry;0.0;1
Snape;Stone;0.325;2
Snape;Hagrid;0.65;1
Snape;Lee;0.525;2
Snape;Ron;0.0045;9
Snape;suddenly;-0.25;2
Snape;Professor;0.0752083333333;10
Snape;Potter;-0.233333333333;1
Snape;Weasley;-0.116666666667;2
Snape;Hermione;0.0481003557713;9
Snape;Harry;0.320638640873;4
Snape;Goyle;-0.4;1
Snape;briskly;0.525;2
Snape;casually;0.325;2
Snape;really;0.225;1
Marge;Uncle;0.0;1
Marge;Harry;0.0;1
way;Hagrid;-0.2125;1
Uncle;Harry;-0.000911255411255;10
Uncle;Aunt;0.188541666667;5
Uncle;Marge;0.0;1
Uncle;Dudley;0.119003527337;9
really;Snape;0.225;1
Stone;Hagrid;0.0;1
Stone;Lee;0.2;2
Stone;Ron;-0.1953125;4
Stone;Professor;0.0113425925926;9
Stone;casually;0.0;2
Stone;Snape;0.325;2
Stone;Hermione;0.0340382996633;22
Stone;Harry;0.0170393374741;3
Stone;briskly;0.2;2
Dumbledore;Professor;0.366666666667;1
Dumbledore;Hagrid;0.0;1
Dumbledore;Hermione;0.25;2
Dumbledore;Harry;0.063880952381;3
Magic;Professor;0.366666666667;1
Magic;Ron;0.15;1
casually;Stone;0.0;2
casually;Hagrid;0.0;1
casually;Lee;0.2;2
casually;Ron;-0.1953125;4
casually;Professor;0.0113425925926;9
casually;Snape;0.325;2
casually;Hermione;0.0340382996633;22
casually;Harry;0.0178138528139;22
casually;briskly;0.2;2
Ministry;Professor;0.366666666667;1
Neville;Hagrid;0.0887074829932;21
Neville;Ron;0.12268907563;2
Neville;grumpily;0.0972222222222;3
Neville;Professor;0.0660317460317;1
Neville;timidly;0.0972222222222;3
Neville;Malfoy;0.145833333333;2
Neville;Filch;0.155555555556;12
Neville;Hermione;0.207916666667;4
Neville;Harry;0.297916666667;4
Charlie;Ron;-0.197916666667;1
Charlie;Harry;0.0952380952381;3
Professor;Gryffindor;0.00700437317784;7
Professor;Hagrid;0.000260416666675;7
Professor;Quidditch;0.0660317460317;1
Professor;Lee;0.055787037037;9
Professor;casually;0.0113425925926;9
Professor;Ministry;0.366666666667;1
Professor;Dumbledore;0.366666666667;1
Professor;Neville;0.0660317460317;1
Professor;Malfoy;-0.125;1
Professor;Longbottom;0.45;1
Professor;Filch;0.0;1
Professor;Ron;-0.0617424242424;11
Professor;Snape;0.0752083333333;10
Professor;Hermione;0.0293422733078;6
Professor;Harry;0.0725769293925;6
Professor;Stone;0.0113425925926;9
Professor;Magic;0.366666666667;1
Professor;briskly;0.055787037037;9
Professor;proof;0.0660317460317;1
timidly;Neville;0.0972222222222;3
timidly;Hagrid;0.0785595238095;20
timidly;Ron;0.11212797619;16
timidly;grumpily;0.0;2
timidly;Malfoy;0.0;1
timidly;Filch;0.143181818182;11
timidly;Hermione;0.145;2
timidly;Harry;0.3;3
You-Know-Who;Harry;0.0771428571429;1
Voldemort;Harry;0.275089285714;3
Malfoy;Neville;0.145833333333;2
Malfoy;Hagrid;0.0705077166601;20
Malfoy;Ron;0.119603174603;15
Malfoy;Fang;-0.05;1
Malfoy;grumpily;0.0;1
Malfoy;Professor;-0.125;1
Malfoy;timidly;0.0;1
Malfoy;Filch;0.1575;10
Malfoy;Hermione;0.27;2
Malfoy;Harry;0.3825;3
Ridgeback;Hagrid;-0.0420634920635;1
Ridgeback;Hermione;0.1;1
I'd;Hagrid;0.258333333333;1
Aunt;Uncle;0.188541666667;5
Aunt;Dudley;0.143838577098;14
Aunt;Harry;0.0622397186147;15
Hermione;suddenly;-0.025;8
Hermione;grumpily;0.145;2
Hermione;Weasley;0.0428571428571;7
Hermione;Goyle;-0.0142857142857;7
Hermione;Gryffindor;-0.9765625;1
Hermione;Hufflepuff;-0.0666666666667;1
Hermione;Lee;0.0522201178451;22
Hermione;breathlessly;-0.0333333333333;3
Hermione;Filch;0.169545454545;11
Hermione;Snape;0.0481003557713;9
Hermione;Stone;0.0340382996633;22
Hermione;timidly;0.145;2
Hermione;casually;0.0340382996633;22
Hermione;Norbert;0.0;1
Hermione;Neville;0.207916666667;4
Hermione;Professor;0.0293422733078;6
Hermione;Dumbledore;0.25;2
Hermione;Ridgeback;0.1;1
Hermione;Malfoy;0.27;2
Hermione;Harry;0.488307734864;15
Hermione;Flitwick;-0.4;1
Hermione;Hagrid;0.233500033653;11
Hermione;Ron;0.205265605735;19
Hermione;anxiously;0.05;4
Hermione;We'd;0.0;1
Hermione;briskly;0.0522201178451;22
Wednesday;Hagrid;-0.15;1
Harry;suddenly;-0.0666666666667;3
Harry;grumpily;0.3;3
Harry;Dudley;0.0558904837852;19
Harry;Goyle;-0.05;2
Harry;Gryffindor;-0.0174107142857;1
Harry;Lee;0.0359956709957;22
Harry;Firenze;0.0798356792356;23
Harry;Bane;0.458038435374;16
Harry;Filch;0.20625;2
Harry;book;0.0;1
Harry;Snape;0.320638640873;4
Harry;Marge;0.0;1
Harry;Uncle;-0.000911255411255;10
Harry;Stone;0.0170393374741;3
Harry;timidly;0.3;3
Harry;casually;0.0178138528139;22
Harry;Norbert;0.0;2
Harry;Neville;0.297916666667;4
Harry;Charlie;0.0952380952381;3
Harry;Professor;0.0725769293925;6
Harry;Dumbledore;0.063880952381;3
Harry;You-Know-Who;0.0771428571429;1
Harry;Voldemort;0.275089285714;3
Harry;Malfoy;0.3825;3
Harry;Weasley;0.15;2
Harry;Aunt;0.0622397186147;15
Harry;Hermione;0.488307734864;15
Harry;Hogwarts;-0.0777777777778;1
Harry;Hagrid;0.309775824549;21
Harry;Ron;0.221209077115;16
Harry;Fluffy;0.211111111111;1
Harry;anxiously;0.0553977272727;8
Harry;briskly;0.0359956709957;22
Flitwick;Hermione;-0.4;1
Hogwarts;Harry;-0.0777777777778;1
Hagrid;Fang;0.0244047619048;1
Hagrid;grumpily;0.0785595238095;20
Hagrid;Neville;0.0887074829932;21
Hagrid;He'd;-0.1875;1
Hagrid;Yeah...he;0.258333333333;1
Hagrid;Mars;0.7;1
Hagrid;Red;0.0;1
Hagrid;Sorcerer;0.0;1
Hagrid;Lee;0.4;1
Hagrid;Firenze;0.230374313187;13
Hagrid;Bane;0.129166666667;6
Hagrid;Filch;0.108489326765;29
Hagrid;Snape;0.65;1
Hagrid;way;-0.2125;1
Hagrid;Stone;0.0;1
Hagrid;timidly;0.0785595238095;20
Hagrid;casually;0.0;1
Hagrid;Norbert;0.0;1
Hagrid;Professor;0.000260416666675;7
Hagrid;Dumbledore;0.0;1
Hagrid;Ridgeback;-0.0420634920635;1
Hagrid;Malfoy;0.0705077166601;20
Hagrid;Wednesday;-0.15;1
Hagrid;I'd;0.258333333333;1
Hagrid;Hermione;0.233500033653;11
Hagrid;Harry;0.309775824549;21
Hagrid;Yeh;-0.0611111111111;3
Hagrid;Hagrid;0.2;1
Hagrid;Ron;-0.0607665916685;17
Hagrid;Hedwig;0.0;1
Hagrid;Mommy;0.0;1
Hagrid;anxiously;-0.0695138888889;8
Hagrid;briskly;0.4;1
Force;Ron;0.0;1
Ron;Pomfrey;-0.190654761905;1
Ron;Arts;-0.0297619047619;1
Ron;suddenly;0.0222222222222;9
Ron;grumpily;0.11212797619;16
Ron;Muggles;-0.197916666667;1
Ron;Weasley;0.0875;8
Ron;Wood;0.161111111111;3
Ron;Quirrell;-0.0297619047619;1
Ron;Mars;0.525;2
Ron;Goyle;0.0375;8
Ron;Sorcerer;0.0;2
Ron;Bane;0.13;5
Ron;Lee;-0.0953125;4
Ron;Firenze;0.259220467033;13
Ron;Fred;-0.190654761905;1
Ron;breathlessly;-0.0333333333333;3
Ron;Filch;0.134761904762;25
Ron;Snape;0.0045;9
Ron;Stone;-0.1953125;4
Ron;Magic;0.15;1
Ron;casually;-0.1953125;4
Ron;Neville;0.12268907563;2
Ron;Charlie;-0.197916666667;1
Ron;Professor;-0.0617424242424;11
Ron;timidly;0.11212797619;16
Ron;Malfoy;0.119603174603;15
Ron;Dragon;-0.197916666667;1
Ron;Hermione;0.205265605735;19
Ron;Harry;0.221209077115;16
Ron;Hagrid;-0.0607665916685;17
Ron;Force;0.0;1
Ron;Ron;0.0;1
Ron;anxiously;0.0;2
Ron;Slytherin;-0.0145833333333;2
Ron;briskly;-0.0953125;4
Hedwig;Hagrid;0.0;1
Mommy;Hagrid;0.0;1
anxiously;Hagrid;-0.0695138888889;8
anxiously;Hermione;0.05;4
anxiously;Ron;0.0;2
anxiously;Harry;0.0553977272727;8
Potter;Snape;-0.233333333333;1
Yeh;Hagrid;-0.0611111111111;3
We'd;Hermione;0.0;1
Slytherin;Wood;0.102604166667;4
Slytherin;Ron;-0.0145833333333;2
Fluffy;Harry;0.211111111111;1
briskly;Stone;0.2;2
briskly;Hagrid;0.4;1
briskly;Lee;0.4;2
briskly;Ron;-0.0953125;4
briskly;Professor;0.055787037037;9
briskly;casually;0.2;2
briskly;Snape;0.525;2
briskly;Hermione;0.0522201178451;22
briskly;Harry;0.0359956709957;22
proof;Professor;0.0660317460317;1
