Name 1;Length 1;Name 2;Length 2;Mentions;Paired
Mr.;99;always;6;2;False
Mr.;99;Potter....After;1;1;True
Mr.;99;Potter;95;18;False
Mr.;99;Weasley;37;4;False
Mr.;99;Malfoy;134;1;False
Mr.;99;Filch;69;3;False
Mr.;99;loudly;6;2;False
Mr.;99;too;3;1;False
Mr.;99;sharply;2;1;True
Mr.;99;Granger;27;1;False
Mr.;99;Flamel;33;2;False
Mr.;99;Longbottom;9;2;False
Mr.;99;Ollivander;15;13;True
Mr.;99;Baron;9;1;False
Wizards;4;Great;26;2;True
Lord;4;good;4;1;False
Lord;4;Voldemort;34;2;True
Christmas;18;Eve;1;1;True
firmly;1;Dumbledore;160;1;True
Gryffindor;59;House;3;2;True
Gryffindor;59;Tower;1;1;True
Gryffindor;59;really;5;1;False
Gryffindor;59;now;8;1;False
Gryffindor;59;Beater;1;1;True
Jordan;10;finally;6;1;False
Jordan;10;Lee;11;7;True
Albus;12;Dumbled;1;1;True
Albus;12;Dumbledore;160;10;True
instead;2;Scabbers;11;1;True
instead;2;Ron;436;1;True
grudgingly;1;Professor;193;1;True
grudgingly;1;McGonagall;111;1;True
furiously;6;Bludger;10;1;False
furiously;6;Hagrid;376;1;False
furiously;6;Dean;13;1;False
furiously;6;Ron;436;1;False
furiously;6;Harry;1448;2;False
Whinging;1;Little;2;1;True
Bell;3;Chaser;5;2;True
Hermione;281;Neville;122;4;False
Hermione;281;timidly;1;1;True
Hermione;281;miserably;2;1;True
Hermione;281;Ron;436;22;False
Hermione;281;suddenly;16;1;False
Hermione;281;always;6;1;False
Hermione;281;grimly;2;1;True
Hermione;281;Harry;1448;16;False
Hermione;281;faintly;2;1;True
Hermione;281;Weasley;37;1;False
Hermione;281;Percy;38;1;False
Hermione;281;very;5;1;False
Hermione;281;Granger;27;19;True
Hermione;281;nervously;3;1;False
Hermione;281;thoughtfully;2;1;True
Hermione;281;ever;4;1;False
Hermione;281;briskly;1;1;True
Hooch;12;then;4;1;False
Binns;5;Professor;193;3;True
I'd;29;not;7;1;False
I'd;29;always;6;1;False
Ptolemy;1;Agrippa;3;1;True
coolly;2;Quirrell;126;1;True
coolly;2;Harry;1448;1;True
indeed;1;Wizard;3;1;True
Dudley;165;Dursley;80;1;False
Dudley;165;suddenly;16;1;False
Dudley;165;quickly;11;2;False
Dudley;165;very;5;1;False
Dudley;165;Vernon;123;3;False
Dudley;165;promptly;1;1;True
Dudley;165;Harry;1448;2;False
Dudley;165;Petunia;65;4;False
Dudley;165;Piers;19;12;True
sleepily;3;Hagrid;376;1;False
sleepily;3;Ron;436;2;True
still;1;Harry;1448;1;True
Viridian;1;Professor;193;1;True
Pucey;4;Bludgers;11;1;False
McGonagall;111;irritably;2;1;True
McGonagall;111;Professor;193;97;True
McGonagall;111;Dumbledore;160;1;False
McGonagall;111;faintly;2;1;True
McGonagall;111;Flitwick;22;1;False
McGonagall;111;crisply;1;1;True
McGonagall;111;Snape;181;1;False
McGonagall;111;grudgingly;1;1;True
McGonagall;111;now;8;1;False
McGonagall;111;coldly;3;1;False
McGonagall;111;silently;1;1;True
actually;1;Vernon;123;1;True
then;4;Hooch;12;1;False
then;4;Harry;1448;3;True
good;4;Lord;4;1;False
good;4;Quidditch;34;1;False
Thomas;4;Dean;13;3;True
Dumbled;1;Albus;12;1;True
not;7;Hogwarts;68;1;False
not;7;I'd;29;1;False
not;7;Potter;95;1;False
not;7;Yer;4;2;True
not;7;Harry;1448;3;True
Tower;1;Gryffindor;59;1;True
now;8;Gryffindor;59;1;False
now;8;Hagrid;376;1;False
now;8;Professor;193;1;False
now;8;McGonagall;111;1;False
now;8;Weasley;37;1;False
now;8;Malfoy;134;1;False
now;8;Fred;32;1;False
now;8;Harry;1448;2;False
now;8;Dumbledore;160;1;False
now;8;George;29;1;False
always;6;Mr.;99;2;False
always;6;I'd;29;1;False
always;6;Snape;181;1;False
always;6;Dursley;80;2;False
always;6;Hermione;281;1;False
Potter;95;James;4;3;True
Potter;95;Mr.;99;18;False
Potter;95;Harry;1448;25;False
Potter;95;not;7;1;False
Potter;95;Lily;7;1;False
Potter;95;really;5;1;False
frantically;2;Petunia;65;1;True
frantically;2;Harry;1448;1;True
calmly;1;Dumbledore;160;1;True
Beater;1;Gryffindor;59;1;True
really;5;Gryffindor;59;1;False
really;5;Potter;95;1;False
really;5;Weasley;37;1;False
really;5;He'd;24;1;False
really;5;Harry;1448;1;False
really;5;George;29;1;False
Scabbers;11;instead;2;1;True
Scabbers;11;finally;6;1;False
aside;2;Harry;1448;2;True
Welcome;5;back;10;1;False
Filch;69;Mr.;99;3;False
Filch;69;Snape;181;6;False
Filch;69;coldly;3;1;False
Filch;69;Norris;14;3;False
seriously;1;Harry;1448;1;True
Class;1;First;2;1;True
Stone;59;currently;1;1;True
Stone;59;back;10;2;False
Stone;59;apart;4;2;True
You-Know-Who;22;never;10;1;False
darkly;3;Hagrid;376;1;False
darkly;3;Ron;436;1;False
darkly;3;Harry;1448;1;False
Gringotts;23;anyway;1;1;True
uncertainly;1;Percy;38;1;True
Nicolas;14;Flamel;33;12;True
Nicolas;14;Perenelle;2;1;True
already;1;Quirrell;126;1;True
delicately;1;Nick;5;1;True
Black;2;Forest;1;1;True
thoughtfully;2;Hermione;281;1;True
thoughtfully;2;Harry;1448;1;True
sadly;1;Weasley;37;1;True
sadly;1;Fred;32;1;True
together;1;Stick;2;1;True
Patil;6;Parvati;4;3;True
too;3;Mr.;99;1;False
too;3;Hufflepuff;14;1;False
too;3;Ravenclaw;10;1;False
too;3;Ollivander;15;1;False
wildly;1;Vernon;123;1;True
gleefully;1;Vernon;123;1;True
happily;1;Wood;59;1;True
exactly;2;Ron;436;2;True
James...I;1;Lily;7;1;True
idly;1;Quirrell;126;1;True
Dursleys;53;almost;2;1;True
Dursleys;53;usually;1;1;True
Dursleys;53;often;5;1;False
Oliver;5;Wood;59;4;True
gently;3;Dumbledore;160;2;True
gently;3;Harry;1448;1;False
dreamily;1;Dumbledore;160;1;True
He'd;24;never;10;7;True
He'd;24;just;6;3;True
He'd;24;really;5;1;False
gloomily;1;Harry;1448;1;True
Chaser;5;Bludgers;11;1;False
Chaser;5;Johnson;4;1;False
Chaser;5;Bell;3;2;True
Thousand;19;Nimbus;19;4;False
Thousand;19;back;10;1;False
gingerly;1;Hagrid;376;1;True
eagerly;3;Ron;436;1;False
eagerly;3;Harry;1448;2;True
Bane;14;Ronan;21;3;False
also;1;Ron;436;1;True
Hall;17;Great;26;17;True
importantly;2;Griphook;15;1;True
importantly;2;Hagrid;376;1;True
High;2;Stonewall;3;2;True
definitely;1;Hagrid;376;1;True
briskly;1;Hermione;281;1;True
Ollivander;15;Mr.;99;13;True
Ollivander;15;too;3;1;False
Ollivander;15;sharply;2;1;True
pompously;1;Percy;38;1;True
pompously;1;Weasley;37;1;True
anyway;1;Gringotts;23;1;True
earth;11;Quidditch;34;1;False
Hat;6;away;4;1;False
just;6;He'd;24;3;True
just;6;Snape;181;1;False
just;6;Malfoy;134;1;False
just;6;Ron;436;1;False
silkily;1;Snape;181;1;True
Hogwarts;68;not;7;1;False
Hogwarts;68;Express;3;1;False
Hogwarts;68;ever;4;1;False
Granger;27;Weasley;37;1;False
Granger;27;Mr.;99;1;False
Granger;27;Hermione;281;19;True
Granger;27;accidentally;1;1;True
irritably;2;Professor;193;1;True
irritably;2;McGonagall;111;1;True
irritably;2;Hagrid;376;1;True
Magic;13;never;10;2;False
Baron;9;Mr.;99;1;False
nearly;4;Percy;38;1;False
nearly;4;Vernon;123;1;False
nearly;4;Flint;14;1;False
nearly;4;Harry;1448;1;False
Flamel;33;Nicolas;14;12;True
Flamel;33;Mr.;99;2;False
ever;4;Hogwarts;68;1;False
ever;4;Bludgers;11;1;False
ever;4;Drive;22;1;False
ever;4;Hermione;281;1;False
Finnigan;9;Seamus;21;8;True
anxiously;3;Harry;1448;3;True
Alley;8;down;4;1;False
Alley;8;back;10;1;False
twice;1;Hagrid;376;1;True
softly;1;Ron;436;1;True
Draco;9;Malfoy;134;7;True
Draco;9;Crabbe;24;1;False
silently;1;Professor;193;1;True
silently;1;McGonagall;111;1;True
miserably;2;Hermione;281;1;True
miserably;2;Harry;1448;1;True
flatly;2;Hagrid;376;1;True
flatly;2;Harry;1448;1;True
away;4;Bludgers;11;1;False
away;4;Hat;6;1;False
away;4;Harry;1448;1;False
currently;1;only;8;1;True
currently;1;Stone;59;1;True
yet;2;Snitch;18;2;True
enough;1;Hagrid;376;1;True
airily;1;Percy;38;1;True
Johnson;4;Chaser;5;1;False
Johnson;4;Angelina;4;2;True
Johnson;4;back;10;1;False
Malfoy;134;certainly;4;2;True
Malfoy;134;Ron;436;1;False
Malfoy;134;just;6;1;False
Malfoy;134;Fang;21;1;False
Malfoy;134;Mr.;99;1;False
Malfoy;134;here;3;1;False
Malfoy;134;quickly;11;3;False
Malfoy;134;only;8;1;False
Malfoy;134;Snape;181;1;False
Malfoy;134;now;8;1;False
Malfoy;134;Draco;9;7;True
Malfoy;134;Crabbe;24;4;False
Stonewall;3;High;2;2;True
Grounds;1;Keys;2;1;True
barely;1;Ron;436;1;True
barely;1;Harry;1448;1;True
thickly;1;Percy;38;1;True
loudly;6;Mr.;99;2;False
loudly;6;Hagrid;376;1;False
loudly;6;Dursley;80;2;False
loudly;6;Ron;436;1;False
loudly;6;Harry;1448;2;False
Slytherin;42;House;3;1;False
Slytherin;42;Hufflepuff;14;1;False
Slytherin;42;Flint;14;1;False
Slytherin;42;Higgs;4;2;True
Slytherin;42;Captain;2;1;True
Yer;4;not;7;2;True
Yer;4;very;5;1;False
safely;3;Norbert;28;2;True
safely;3;Harry;1448;1;False
blissfully;1;Neville;122;1;True
Potter....After;1;Mr.;99;1;True
simply;1;Hagrid;376;1;True
Forest;1;Black;2;1;True
Ireland;1;Great;26;1;True
Ireland;1;Britain;4;1;True
Hufflepuff;14;Better;3;1;False
Hufflepuff;14;too;3;1;False
Hufflepuff;14;Slytherin;42;1;False
Lily;7;Lily;7;1;False
Lily;7;James...I;1;1;True
Lily;7;Potter;95;1;False
Humberto;1;Great;26;1;True
Remembrall;7;back;10;1;False
quickly;11;Hagrid;376;1;False
quickly;11;Dudley;165;2;False
quickly;11;Malfoy;134;3;False
quickly;11;Harry;1448;5;True
breathlessly;1;Harry;1448;1;True
slowly;1;Petunia;65;1;True
Stick;2;together;1;1;True
hardly;2;Harry;1448;2;True
Dumbledore;160;again;7;1;False
Dumbledore;160;calmly;1;1;True
Dumbledore;160;Professor;193;22;False
Dumbledore;160;McGonagall;111;1;False
Dumbledore;160;gently;3;2;True
Dumbledore;160;here;3;1;False
Dumbledore;160;dreamily;1;1;True
Dumbledore;160;down;4;1;False
Dumbledore;160;finally;6;1;False
Dumbledore;160;quietly;6;2;False
Dumbledore;160;now;8;1;False
Dumbledore;160;Albus;12;10;True
Dumbledore;160;firmly;1;1;True
timidly;1;Hermione;281;1;True
Agrippa;3;Ptolemy;1;1;True
almost;2;Hagrid;376;1;True
almost;2;Dursleys;53;1;True
Better;3;Hufflepuff;14;1;False
Wood;59;happily;1;1;True
Wood;59;curiously;1;1;True
Wood;59;Oliver;5;4;True
Wood;59;Quidditch;34;1;False
Bludgers;11;away;4;1;False
Bludgers;11;ever;4;1;False
Bludgers;11;Chaser;5;1;False
Bludgers;11;Pucey;4;1;False
Nimbus;19;Thousand;19;4;False
Nimbus;19;back;10;1;False
Snape;181;just;6;1;False
Snape;181;possibly;1;1;True
Snape;181;suddenly;16;1;False
Snape;181;always;6;1;False
Snape;181;Professor;193;8;False
Snape;181;McGonagall;111;1;False
Snape;181;Malfoy;134;1;False
Snape;181;Filch;69;6;False
Snape;181;silkily;1;1;True
Snape;181;Severus;5;1;False
usually;1;Dursleys;53;1;True
shortly;2;Vernon;123;1;True
shortly;2;Harry;1448;1;True
dully;1;Petunia;65;1;True
roughly;1;Harry;1448;1;True
Fang;21;sometime;1;1;True
Fang;21;Malfoy;134;1;False
Nicholas;3;Sir;11;3;True
Ravenclaw;10;too;3;1;False
Flint;14;Captain;2;1;True
Flint;14;nearly;4;1;False
Flint;14;Slytherin;42;1;False
Ronan;21;Bane;14;3;False
Prefect;2;Percy;38;2;True
casually;3;Hagrid;376;1;False
casually;3;Quirrell;126;1;False
casually;3;Ron;436;1;False
James;4;Potter;95;3;True
possibly;1;Snape;181;1;True
Piers;19;Polkiss;2;2;True
Piers;19;Dudley;165;12;True
apart;4;Gryffindors;15;2;True
apart;4;Stone;59;2;True
Fine;3;Wands;4;2;True
reasonably;1;Ron;436;1;True
Rubeus;3;Hagrid;376;2;True
Little;2;Whinging;1;1;True
often;5;Petunia;65;2;True
often;5;Dursleys;53;1;False
often;5;Harry;1448;2;True
Flitwick;22;Professor;193;17;True
Flitwick;22;McGonagall;111;1;False
proudly;2;Hagrid;376;1;True
proudly;2;Ron;436;1;True
back;10;Bludger;10;1;False
back;10;Johnson;4;1;False
back;10;Nimbus;19;1;False
back;10;Thousand;19;1;False
back;10;Welcome;5;1;False
back;10;Remembrall;7;1;False
back;10;Alley;8;1;False
back;10;Stone;59;2;False
back;10;Put-Outer;5;2;True
Quirrell;126;quietly;6;1;False
Quirrell;126;already;1;1;True
Quirrell;126;casually;3;1;False
Quirrell;126;impatiently;1;1;True
Quirrell;126;coolly;2;1;True
Quirrell;126;Professor;193;20;False
Quirrell;126;idly;1;1;True
Mars;5;Bars;2;2;True
Longbottom;9;Neville;122;2;False
Longbottom;9;Mr.;99;2;False
Longbottom;9;here;3;1;False
Crabbe;24;Goyle;26;11;True
Crabbe;24;Draco;9;1;False
Crabbe;24;Malfoy;134;4;False
Lee;11;finally;6;1;False
Lee;11;Jordan;10;7;True
Severus;5;Snape;181;1;False
Norbert;28;safely;3;2;True
Bill;5;Charlie;25;1;False
shakily;1;Neville;122;1;True
coldly;3;Filch;69;1;False
coldly;3;Professor;193;1;False
coldly;3;McGonagall;111;1;False
coldly;3;Harry;1448;1;False
Ron;436;just;6;1;False
Ron;436;suddenly;16;2;False
Ron;436;grumpily;2;1;True
Ron;436;proudly;2;1;True
Ron;436;Weasley;37;1;False
Ron;436;down;4;1;False
Ron;436;impressively;1;1;True
Ron;436;sleepily;3;2;True
Ron;436;again;7;1;False
Ron;436;only;8;1;False
Ron;436;eagerly;3;1;False
Ron;436;also;1;1;True
Ron;436;finally;6;2;False
Ron;436;softly;1;1;True
Ron;436;bitterly;1;1;True
Ron;436;instead;2;1;True
Ron;436;nervously;3;1;False
Ron;436;furiously;6;1;False
Ron;436;casually;3;1;False
Ron;436;exactly;2;2;True
Ron;436;Malfoy;134;1;False
Ron;436;darkly;3;1;False
Ron;436;Hermione;281;22;False
Ron;436;Harry;1448;38;False
Ron;436;reasonably;1;1;True
Ron;436;barely;1;1;True
Ron;436;loudly;6;1;False
Species;1;Dragon;2;1;True
Enid;1;Great;26;1;True
Captain;2;Flint;14;1;True
Captain;2;Slytherin;42;1;True
Gryffindors;15;only;8;1;False
Gryffindors;15;apart;4;2;True
quietly;6;Dumbledore;160;2;False
quietly;6;Hagrid;376;1;False
quietly;6;Quirrell;126;1;False
quietly;6;Harry;1448;2;False
Cup;2;Quidditch;34;1;True
Saturday;8;very;5;2;True
down;4;Dumbledore;160;1;False
down;4;Hagrid;376;1;False
down;4;Ron;436;1;False
down;4;Alley;8;1;False
Keys;2;Grounds;1;1;True
Firenze;19;suddenly;16;2;False
constantly;2;Quidditch;34;2;True
curiously;1;Wood;59;1;True
Harry;1448;strongly;1;1;True
Harry;1448;quietly;6;2;False
Harry;1448;anxiously;3;3;True
Harry;1448;often;5;2;True
Harry;1448;suddenly;16;4;False
Harry;1448;gently;3;1;False
Harry;1448;second;3;1;False
Harry;1448;privately;1;1;True
Harry;1448;flatly;2;1;True
Harry;1448;gloomily;1;1;True
Harry;1448;thoughtfully;2;1;True
Harry;1448;still;1;1;True
Harry;1448;promptly;1;1;True
Harry;1448;really;5;1;False
Harry;1448;finally;6;1;False
Harry;1448;darkly;3;1;False
Harry;1448;Seamus;21;1;False
Harry;1448;away;4;1;False
Harry;1448;aside;2;2;True
Harry;1448;eagerly;3;2;True
Harry;1448;awkwardly;1;1;True
Harry;1448;breathlessly;1;1;True
Harry;1448;quickly;11;5;True
Harry;1448;Vernon;123;1;False
Harry;1448;seriously;1;1;True
Harry;1448;hardly;2;2;True
Harry;1448;miserably;2;1;True
Harry;1448;then;4;3;True
Harry;1448;nervously;3;1;False
Harry;1448;furiously;6;2;False
Harry;1448;coolly;2;1;True
Harry;1448;angrily;1;1;True
Harry;1448;nearly;4;1;False
Harry;1448;sharply;2;1;True
Harry;1448;not;7;3;True
Harry;1448;now;8;2;False
Harry;1448;Dudley;165;2;False
Harry;1448;coldly;3;1;False
Harry;1448;Weasleys;14;1;False
Harry;1448;Hagrid;376;2;False
Harry;1448;shortly;2;1;True
Harry;1448;Ron;436;38;False
Harry;1448;only;8;2;False
Harry;1448;barely;1;1;True
Harry;1448;Potter;95;25;False
Harry;1448;roughly;1;1;True
Harry;1448;blankly;1;1;True
Harry;1448;frantically;2;1;True
Harry;1448;loudly;6;2;False
Harry;1448;safely;3;1;False
Harry;1448;Hermione;281;16;False
House;3;Gryffindor;59;2;True
House;3;Slytherin;42;1;False
Britain;4;Ireland;1;1;True
Sir;11;Nicholas;3;3;True
Dursley;80;stiffly;1;1;True
Dursley;80;always;6;2;False
Dursley;80;Vernon;123;1;False
Dursley;80;Dudley;165;1;False
Dursley;80;Mr.;99;46;True
Dursley;80;loudly;6;2;False
grumpily;2;Hagrid;376;1;True
grumpily;2;Ron;436;1;True
Cross;4;Station;1;1;True
sometime;1;Fang;21;1;True
gruffly;2;Hagrid;376;2;True
mysteriously;1;Hagrid;376;1;True
Ginny;5;Weasley;37;1;False
stiffly;1;Dursley;80;1;True
again;7;Erised;5;1;False
again;7;Dumbledore;160;1;False
again;7;Hagrid;376;2;False
again;7;Voldemort;34;1;False
again;7;Ron;436;1;False
Great;26;Humberto;1;1;True
Great;26;Algie;3;3;True
Great;26;Wizards;4;2;True
Great;26;Ireland;1;1;True
Great;26;Hall;17;17;True
Great;26;Enid;1;1;True
faintly;2;Professor;193;1;True
faintly;2;McGonagall;111;1;True
faintly;2;Hermione;281;1;True
Drive;22;ever;4;1;False
Eve;1;Christmas;18;1;True
Dragon;2;Species;1;1;True
awkwardly;1;Harry;1448;1;True
Polkiss;2;Piers;19;2;True
Perenelle;2;Nicolas;14;1;True
