Node 1;Node 2;Weight;Mentions
Sir;Percy;0.16875;1
Quidditch;Harry;0.283333333333;1
Ron;wearily;0.5;1
Professor;Percy;0.15625;2
Professor;Hooch;0.2;1
Professor;I'd;0.2;1
Professor;Seamus;-0.625;1
Professor;Harry;-0.65;2
Percy;wearily;0.15625;2
Percy;Sir;0.16875;1
Percy;Professor;0.15625;2
Percy;Seamus;-0.104166666667;3
Percy;Harry;-0.246875;4
I'd;Professor;0.2;1
Harry;Percy;-0.246875;4
Harry;wearily;-0.65;2
Harry;Professor;-0.65;2
Harry;Quidditch;0.283333333333;1
Harry;Seamus;-0.641666666667;3
wearily;Percy;0.15625;2
wearily;Seamus;-0.625;1
wearily;Ron;0.5;1
wearily;Harry;-0.65;2
Hooch;Professor;0.2;1
Seamus;Percy;-0.104166666667;3
Seamus;wearily;-0.625;1
Seamus;Professor;-0.625;1
Seamus;Harry;-0.641666666667;3
