Node 1;Node 2;Weight;Mentions
stoutly;again;0.458333333333;1
stoutly;Neville;-0.0777777777778;1
stoutly;Ron;0.174754050926;16
stoutly;Professor;-0.002734375;8
stoutly;Lupin;0.3375;2
stoutly;Hippogriff;0.0;1
stoutly;Future;0.0;1
stoutly;Harry;-0.0354239766082;19
Neville;stoutly;-0.0777777777778;1
Neville;Ron;0.159899237473;17
Neville;again;0.190277777778;2
Neville;Professor;-0.0110725308642;9
Neville;Lupin;0.199074074074;3
Neville;Future;-0.0388888888889;2
Neville;Hermione;-0.0777777777778;1
Neville;Harry;-0.0375416666667;20
Hagrid;Hermione;0.075;1
Hagrid;Harry;-0.01875;1
Ron;stoutly;0.174754050926;16
Ron;Neville;0.159899237473;17
Ron;again;0.191435185185;17
Ron;Professor;0.115591242284;24
Ron;Lupin;0.192836934156;18
Ron;Future;0.164474400871;17
Ron;Hermione;0.174348350451;17
Ron;Harry;0.0606574074074;35
again;stoutly;0.458333333333;1
again;Neville;0.190277777778;2
again;Ron;0.191435185185;17
again;Professor;0.0484953703704;9
again;Lupin;0.377777777778;3
again;Future;0.229166666667;2
again;Hermione;0.458333333333;1
again;Harry;-0.0107361111111;20
Hogwarts;Harry;-0.510416666667;1
Professor;stoutly;-0.002734375;8
Professor;Neville;-0.0110725308642;9
Professor;Ron;0.115591242284;24
Professor;again;0.0484953703704;9
Professor;Lupin;0.0653125;10
Professor;Future;-0.00243055555556;9
Professor;Hermione;-0.002734375;8
Professor;Harry;-0.0257381687243;27
Lupin;stoutly;0.3375;2
Lupin;Neville;0.199074074074;3
Lupin;Ron;0.192836934156;18
Lupin;again;0.377777777778;3
Lupin;Professor;0.0653125;10
Lupin;Future;0.225;3
Lupin;Hermione;0.3375;2
Lupin;Harry;9.25925925926e-05;21
Hippogriff;stoutly;0.0;1
Future;stoutly;0.0;1
Future;Neville;-0.0388888888889;2
Future;Ron;0.164474400871;17
Future;again;0.229166666667;2
Future;Professor;-0.00243055555556;9
Future;Lupin;0.225;3
Future;Hermione;0.0;1
Future;Harry;-0.0336527777778;20
Hermione;again;0.458333333333;1
Hermione;Neville;-0.0777777777778;1
Hermione;Hagrid;0.075;1
Hermione;Ron;0.174348350451;17
Hermione;Professor;-0.002734375;8
Hermione;Lupin;0.3375;2
Hermione;I'd;-0.625;1
Hermione;Buckbeak;0.075;1
Hermione;Harry;-0.0354239766082;19
Hermione;Sh-she;-0.625;1
Hermione;Future;0.0;1
Buckbeak;Hermione;0.075;1
Harry;stoutly;-0.0354239766082;19
Harry;Neville;-0.0375416666667;20
Harry;Hagrid;-0.01875;1
Harry;Ron;0.0606574074074;35
Harry;again;-0.0107361111111;20
Harry;Hogwarts;-0.510416666667;1
Harry;Professor;-0.0257381687243;27
Harry;Lupin;9.25925925926e-05;21
Harry;Future;-0.0336527777778;20
Harry;Hermione;-0.0354239766082;19
Sh-she;Hermione;-0.625;1
I'd;Hermione;-0.625;1
