Node 1;Node 2;Weight;Mentions
Scabbers;Ron;0.225;1
Ron;Scabbers;0.225;1
Ron;Ron;0.225;1
Ron;Snitch;0.0;1
Ron;Fred;0.0985356541607;7
Ron;Wood;0.100358796296;10
Ron;Harry;0.132776331019;16
Ron;Hooch;0.148471749811;7
Ron;George;0.10765542328;7
Ron;confidently;0.125597993827;6
boring;Fred;-0.25;1
Snitch;Ron;0.0;1
Dementors;confidently;0.0;1
Firebolt;Wood;0.166666666667;1
Fred;Ron;0.0985356541607;7
Fred;boring;-0.25;1
Fred;Wood;0.0372323232323;5
Fred;Harry;0.110699494949;10
Fred;Hooch;0.110937950938;2
Fred;George;-0.0319191919192;2
Fred;confidently;-0.0638383838384;1
Wood;Ron;0.100358796296;10
Wood;Firebolt;0.166666666667;1
Wood;Fred;0.0372323232323;5
Wood;Harry;0.113392857143;14
Wood;Comet;0.075;1
Wood;Hooch;0.107142857143;5
Wood;George;0.05;5
Wood;confidently;0.0625;4
Ravenclaw;Harry;0.325;1
Harry;Ron;0.132776331019;16
Harry;Fred;0.110699494949;10
Harry;Wood;0.113392857143;14
Harry;Ravenclaw;0.325;1
Harry;Hooch;0.145654761905;10
Harry;Cho;0.325;1
Harry;George;0.117083333333;10
Harry;confidently;0.130092592593;9
Comet;Wood;0.075;1
Hooch;Ron;0.148471749811;7
Hooch;Fred;0.110937950938;2
Hooch;Wood;0.107142857143;5
Hooch;Harry;0.145654761905;10
Hooch;George;0.142857142857;2
Hooch;confidently;0.285714285714;1
Cho;Harry;0.325;1
George;Ron;0.10765542328;7
George;Fred;-0.0319191919192;2
George;Wood;0.05;5
George;Harry;0.117083333333;10
George;Hooch;0.142857142857;2
George;confidently;0.0;1
confidently;Ron;0.125597993827;6
confidently;Dementors;0.0;1
confidently;Fred;-0.0638383838384;1
confidently;Wood;0.0625;4
confidently;Harry;0.130092592593;9
confidently;Hooch;0.285714285714;1
confidently;George;0.0;1
