Name;Degree
Dumbledore;1
Scabbers;1
Ron;6
Hagrid;1
coolly;6
James;1
Professor;1
Lupin;9
Boggart;1
Moony;1
Willow;1
I'd;1
Black;5
Hermione;9
Harry;5
Sirius;1
