Node 1;Node 2;Weight;Mentions
Ministry;Dumbledore;0.5;1
Hagrid;urgently;0.0714285714286;2
Hagrid;Dumbledore;-0.285714285714;3
Hagrid;Ron;0.396428571429;2
Hagrid;Malfoy;0.0714285714286;2
Hagrid;Harry;0.0178571428571;8
Ron;urgently;0.325;2
Ron;Dumbledore;-0.116666666667;3
Ron;Malfoy;0.325;2
Ron;Hagrid;0.396428571429;2
Ron;Harry;0.08125;8
Fawkes;Harry;0.0;1
urgently;Ron;0.325;2
urgently;Dumbledore;-0.333333333333;3
urgently;Malfoy;0.0;2
urgently;Hagrid;0.0714285714286;2
urgently;Harry;0.0;8
Dumbledore;Hagrid;-0.285714285714;3
Dumbledore;Ron;-0.116666666667;3
Dumbledore;Ministry;0.5;1
Dumbledore;urgently;-0.333333333333;3
Dumbledore;Malfoy;-0.333333333333;3
Dumbledore;Harry;-0.136363636364;11
Dumbledore;Day;0.28125;1
Malfoy;urgently;0.0;2
Malfoy;Dumbledore;-0.333333333333;3
Malfoy;Ron;0.325;2
Malfoy;Hagrid;0.0714285714286;2
Malfoy;Harry;0.0;8
Harry;Hagrid;0.0178571428571;8
Harry;Ron;0.08125;8
Harry;Fawkes;0.0;1
Harry;urgently;0.0;8
Harry;Dumbledore;-0.136363636364;11
Harry;Malfoy;0.0;8
Day;Dumbledore;0.28125;1
