Node 1;Node 2;Weight;Mentions
Goyle;matter-of-factly;0.4125;2
Malfoy;Hermione;-0.5;1
Fred;matter-of-factly;-0.25;4
Fred;Hermione;0.0;1
Fred;Harry;-0.00285714285714;5
Millicent;Hermione;-0.0223214285714;1
Hermione;Millicent;-0.0223214285714;1
Hermione;Harry;-0.00357142857143;4
Hermione;matter-of-factly;-0.333333333333;3
Hermione;Malfoy;-0.5;1
Hermione;Fred;0.0;1
Harry;matter-of-factly;-0.144897959184;7
Harry;Hermione;-0.00357142857143;4
Harry;Fred;-0.00285714285714;5
matter-of-factly;Harry;-0.144897959184;7
matter-of-factly;Goyle;0.4125;2
matter-of-factly;Crabbe;0.65;1
matter-of-factly;Hermione;-0.333333333333;3
matter-of-factly;Fred;-0.25;4
Crabbe;matter-of-factly;0.65;1
